datetime,snow
20170304 205800,14.51
20170304 205900,14.52
20170304 210000,14.53
20170304 210100,14.53
20170304 210200,14.54
20170304 210300,14.54
20170304 210400,14.55
20170304 210500,14.55
20170304 210600,14.56
20170304 210700,14.56
20170304 210800,14.57
20170304 210900,14.57
20170304 211000,14.58
20170304 211100,14.59
20170304 211200,14.61
20170304 211300,14.63
20170304 211400,14.66
20170304 211500,14.69
20170304 211600,14.7
20170304 211700,14.74
20170304 211800,14.76
20170304 211900,14.8
20170304 212000,14.83
20170304 212100,14.86
20170304 212200,14.89
20170304 212300,14.92
20170304 212400,14.94
20170304 212500,14.96
20170304 212600,14.98
20170304 212700,14.99
20170304 212800,15.01
20170304 212900,15.04
20170304 213000,15.07
20170304 213100,15.08
20170304 213200,15.09
20170304 213300,15.12
20170304 213400,15.15
20170304 213500,15.16
20170304 213600,15.16
20170304 213700,15.16
20170304 213800,15.17
20170304 213900,15.17
20170304 214000,15.18
20170304 214100,15.18
20170304 214200,15.18
20170304 214300,15.19
20170304 214400,15.19
20170304 214500,15.19
20170304 214600,15.19
20170304 214700,15.2
20170304 214800,15.2
20170304 214900,15.2
20170304 215000,15.21
20170304 215100,15.22
20170304 215200,15.23
20170304 215300,15.24
20170304 215400,15.24
20170304 215500,15.24
20170304 215600,15.24
20170304 215700,15.24
20170304 215800,15.24
20170304 215900,15.24
20170304 220000,15.24
20170304 220100,15.25
20170304 220200,15.25
20170304 220300,15.25
20170304 220400,15.25
20170304 220500,15.26
20170304 220600,15.26
20170304 220700,15.26
20170304 220800,15.26
20170304 220900,15.27
20170304 221000,15.27
20170304 221100,15.27
20170304 221200,15.27
20170304 221300,15.27
20170304 221400,15.27
20170304 221500,15.27
20170304 221600,15.27
20170304 221700,15.27
20170304 221800,15.27
20170304 221900,15.27
20170304 222000,15.27
20170304 222100,15.27
20170304 222200,15.26
20170304 222300,15.26
20170304 222400,15.27
20170304 222500,15.27
20170304 222600,15.27
20170304 222700,15.28
20170304 222800,15.29
20170304 222900,15.29
20170304 223000,15.3
20170304 223100,15.31
20170304 223200,15.32
20170304 223300,15.32
20170304 223400,15.32
20170304 223500,15.32
20170304 223600,15.33
20170304 223700,15.33
20170304 223800,15.31
20170304 223900,15.31
20170304 224000,15.32
20170304 224100,15.32
20170304 224200,15.32
20170304 224300,15.32
20170304 224400,15.32
20170304 224500,15.32
20170304 224600,15.32
20170304 224700,15.32
20170304 224800,15.33
20170304 224900,15.33
20170304 225000,15.33
20170304 225100,15.33
20170304 225200,15.33
20170304 225300,15.34
20170304 225400,15.34
20170304 225500,15.34
20170304 225600,15.34
20170304 225700,15.34
20170304 225800,15.34
20170304 225900,15.34
20170304 230000,15.34
20170304 230100,15.34
20170304 230200,15.34
20170304 230300,15.34
20170304 230400,15.34
20170304 230500,15.34
20170304 230600,15.34
20170304 230700,15.34
20170304 230800,15.34
20170304 230900,15.34
20170304 231000,15.34
20170304 231100,15.34
20170304 231200,15.35
20170304 231300,15.35
20170304 231400,15.34
20170304 231500,15.34
20170304 231600,15.34
20170304 231700,15.34
20170304 231800,15.33
20170304 231900,15.33
20170304 232000,15.33
20170304 232100,15.33
20170304 232200,15.33
20170304 232300,15.33
20170304 232400,15.33
20170304 232500,15.32
20170304 232600,15.32
20170304 232700,15.32
20170304 232800,15.32
20170304 232900,15.32
20170304 233000,15.31
20170304 233100,15.31
20170304 233200,15.31
20170304 233300,15.31
20170304 233400,15.31
20170304 233500,15.31
20170304 233600,15.31
20170304 233700,15.31
20170304 233800,15.31
20170304 233900,15.31
20170304 234000,15.31
20170304 234100,15.31
20170304 234200,15.31
20170304 234300,15.31
20170304 234400,15.31
20170304 234500,15.31
20170304 234600,15.31
20170304 234700,15.31
20170304 234800,15.31
20170304 234900,15.31
20170304 235000,15.31
20170304 235100,15.3
20170304 235200,15.3
20170304 235300,15.3
20170304 235400,15.3
20170304 235500,15.3
20170304 235600,15.29
20170304 235700,15.29
20170304 235800,15.29
20170304 235900,15.29
