datetime,snow
20170304 205800,14.46
20170304 205900,14.49
20170304 210000,14.46
20170304 210100,14.49
20170304 210200,14.51
20170304 210300,14.51
20170304 210400,14.53
20170304 210500,14.53
20170304 210600,14.53
20170304 210700,14.56
20170304 210800,14.56
20170304 210900,14.58
20170304 211000,14.58
20170304 211100,14.58
20170304 211200,14.58
20170304 211300,14.58
20170304 211400,14.58
20170304 211500,14.58
20170304 211600,14.58
20170304 211700,14.58
20170304 211800,14.58
20170304 211900,14.58
20170304 212000,14.58
20170304 212100,14.58
20170304 212200,14.57
20170304 212300,14.57
20170304 212400,14.57
20170304 212500,14.6
20170304 212600,14.57
20170304 212700,14.57
20170304 212800,14.6
20170304 212900,14.57
20170304 213000,14.57
20170304 213100,14.59
20170304 213200,14.59
20170304 213300,14.56
20170304 213400,14.61
20170304 213500,14.61
20170304 213600,14.61
20170304 213700,14.61
20170304 213800,14.63
20170304 213900,14.65
20170304 214000,14.62
20170304 214100,14.65
20170304 214200,14.67
20170304 214300,14.64
20170304 214400,14.67
20170304 214500,14.66
20170304 214600,14.69
20170304 214700,14.69
20170304 214800,14.68
20170304 214900,14.68
20170304 215000,14.71
20170304 215100,14.68
20170304 215200,14.7
20170304 215300,14.67
20170304 215400,14.69
20170304 215500,14.72
20170304 215600,14.74
20170304 215700,14.76
20170304 215800,14.76
20170304 215900,14.78
20170304 220000,14.78
20170304 220100,14.8
20170304 220200,14.8
20170304 220300,14.82
20170304 220400,14.84
20170304 220500,14.89
20170304 220600,14.91
20170304 220700,14.93
20170304 220800,14.9
20170304 220900,14.9
20170304 221000,14.87
20170304 221100,14.87
20170304 221200,14.84
20170304 221300,14.84
20170304 221400,14.84
20170304 221500,14.81
20170304 221600,14.81
20170304 221700,14.79
20170304 221800,14.81
20170304 221900,14.78
20170304 222000,14.76
20170304 222100,14.76
20170304 222200,14.75
20170304 222300,14.75
20170304 222400,14.73
20170304 222500,14.72
20170304 222600,14.72
20170304 222700,14.75
20170304 222800,14.75
20170304 222900,14.72
20170304 223000,14.74
20170304 223100,14.77
20170304 223200,14.74
20170304 223300,14.74
20170304 223400,14.76
20170304 223500,14.76
20170304 223600,14.76
20170304 223700,14.76
20170304 223800,14.76
20170304 223900,14.78
20170304 224000,14.8
20170304 224100,14.8
20170304 224200,14.8
20170304 224300,14.85
20170304 224400,14.84
20170304 224500,14.87
20170304 224600,14.86
20170304 224700,14.91
20170304 224800,14.86
20170304 224900,14.91
20170304 225000,14.88
20170304 225100,14.9
20170304 225200,14.88
20170304 225300,14.85
20170304 225400,14.85
20170304 225500,14.84
20170304 225600,14.84
20170304 225700,14.84
20170304 225800,14.82
20170304 225900,14.81
20170304 230000,14.81
20170304 230100,14.79
20170304 230200,14.79
20170304 230300,14.78
20170304 230400,14.76
20170304 230500,14.73
20170304 230600,14.76
20170304 230700,14.76
20170304 230800,14.73
20170304 230900,14.73
20170304 231000,14.7
20170304 231100,14.7
20170304 231200,14.7
20170304 231300,14.7
20170304 231400,14.68
20170304 231500,14.68
20170304 231600,14.68
20170304 231700,14.68
20170304 231800,14.68
20170304 231900,14.65
20170304 232000,14.68
20170304 232100,14.65
20170304 232200,14.63
20170304 232300,14.68
20170304 232400,14.65
20170304 232500,14.65
20170304 232600,14.65
20170304 232700,14.63
20170304 232800,14.65
20170304 232900,14.65
20170304 233000,14.65
20170304 233100,14.63
20170304 233200,14.63
20170304 233300,14.63
20170304 233400,14.63
20170304 233500,14.63
20170304 233600,14.61
20170304 233700,14.61
20170304 233800,14.61
20170304 233900,14.61
20170304 234000,14.56
20170304 234100,14.56
20170304 234200,14.56
20170304 234300,14.59
20170304 234400,14.59
20170304 234500,14.54
20170304 234600,14.54
20170304 234700,14.51
20170304 234800,14.51
20170304 234900,14.49
20170304 235000,14.52
20170304 235100,14.49
20170304 235200,14.49
20170304 235300,14.52
20170304 235400,14.5
20170304 235500,14.5
20170304 235600,14.5
20170304 235700,14.5
20170304 235800,14.48
20170304 235900,14.48
